nsnps,PP.H0.abf,PP.H1.abf,PP.H2.abf,PP.H3.abf,PP.H4.abf,gene,lead_snp,trait_id,trait
751,0,0.0304620577041596,0,0.0138224208509517,0.955715521444868,CELSR2,rs12740374,finn-b-DM_COMORB_EXMORE,Diabetes-related co-morbidities/complications (more controls excluded)
751,0,0.209926056761763,0,0.644087250799664,0.145986692438583,CELSR2,rs12740374,finn-b-DM_PERIPHATHERO,Peripheral atherosclerosis
751,0,0.401363191451876,0,0.0300229122829739,0.568613896265183,CELSR2,rs12740374,finn-b-E4_LIPOPROTNAS,"Disorder of lipoprotein metabolism, unspecified"
751,0,2.67338347481829e-07,0,0.00589227202118634,0.994107460640545,CELSR2,rs12740374,finn-b-E4_METABOLIA,Metabolic disorders
751,0,3.33376336243015e-05,0,0.00765557382561152,0.992311088540668,CELSR2,rs12740374,finn-b-I9_ANGINA,Angina pectoris
751,0,0.000116392204744729,0,0.00845016112630951,0.991433446668886,CELSR2,rs12740374,finn-b-I9_ANGINA_EXNONE,Angina pectoris (no controls excluded)
751,0,0.001794851665875,0,0.00747137440732159,0.990733773926914,CELSR2,rs12740374,finn-b-I9_ANGIO,Coronary angiopasty
751,0,0.0923838050935836,0,0.0157060411460369,0.891910153760452,CELSR2,rs12740374,finn-b-I9_ANGIO_EXNONE,Coronary angiopasty (no controls excluded)
751,0,0.842636419648765,0,0.0701399327866998,0.0872236475645565,CELSR2,rs12740374,finn-b-I9_ATHSCLE,"Atherosclerosis, excluding cerebral, coronary and PAD"
751,0,0.863610770130294,0,0.061266247496837,0.0751229823729375,CELSR2,rs12740374,finn-b-I9_ATHSCLE_EXNONE,"""""""""Atherosclerosis, excluding cerebral, coronary and PAD"""""""" (no controls excluded)"
751,0,7.45313838127246e-07,0,0.00399075990354026,0.996008494782576,CELSR2,rs12740374,finn-b-I9_CABG,Coronary artery bypass grafting
751,0,9.69239893567929e-06,0,0.00441066785236748,0.995579639748768,CELSR2,rs12740374,finn-b-I9_CABG_EXNONE,Coronary artery bypass grafting (no controls excluded)
751,0,3.47409084009796e-05,0,0.0059766178098553,0.99398864128167,CELSR2,rs12740374,finn-b-I9_CHD,Major coronary heart disease event
751,0,1.68807314673458e-08,0,0.00411401364246171,0.995885969476874,CELSR2,rs12740374,finn-b-I9_CORATHER,Coronary atherosclerosis
751,0,1.52268390669872e-08,0,0.0043959082962295,0.995604076476988,CELSR2,rs12740374,finn-b-I9_CORATHER_EXNONE,Coronary atherosclerosis (no controls excluded)
751,0,0.000185024698201593,0,0.0075271881807652,0.99228778712096,CELSR2,rs12740374,finn-b-I9_CVD_HARD,Hard cardiovascular diseases
751,0,1.17778278992135e-06,0,0.00548195755260941,0.994516864664539,CELSR2,rs12740374,finn-b-I9_IHD,"Ischaemic heart disease, wide definition"
751,0,1.41994893108718e-06,0,0.00548677950083243,0.99451180055026,CELSR2,rs12740374,finn-b-I9_ISCHHEART,Ischemic heart diseases
751,0,0.105710159705852,0,0.015212882601681,0.879076957692515,CELSR2,rs12740374,finn-b-I9_MI,Myocardial infarction
751,0,0.383267706280595,0,0.0229643240296451,0.593767969689729,CELSR2,rs12740374,finn-b-I9_MI_EXNONE,Myocardial infarction (no controls excluded)
751,0,0.212507468433732,0,0.0195635772625935,0.76792895430376,CELSR2,rs12740374,finn-b-I9_MI_STRICT,"Myocardial infarction, strict"
751,0,0.663452587443797,0,0.0296362589817667,0.306911153574404,CELSR2,rs12740374,finn-b-I9_MI_STRICT_EXNONE,"""""""""Myocardial infarction, strict"""""""" (no controls excluded)"
751,0,1.59014075077753e-06,0,0.00569163083588419,0.994306779023399,CELSR2,rs12740374,finn-b-I9_REVACS_EXNONE,Emergency coronary revascularization (for ACS) (no controls excluded)
751,0,1.18881472729887e-07,0,0.00495139257994443,0.99504848853849,CELSR2,rs12740374,finn-b-I9_REVASC,Coronary revascularization (ANGIO or CABG)
751,0,1.59014075074246e-06,0,0.00569163085782352,0.994306779001469,CELSR2,rs12740374,finn-b-I9_REVASC_EXNONE,Coronary revascularization (ANGIO or CABG) (no controls excluded)
751,0,0.241016365423953,0,0.0192551552384163,0.73972847933765,CELSR2,rs12740374,finn-b-I9_UAP,Unstable angina pectoris
751,0,0.796316120826514,0,0.0415465822733451,0.162137296900192,CELSR2,rs12740374,finn-b-I9_UAP_EXNONE,Unstable angina pectoris (no controls excluded)
751,0,1.41513127584217e-78,0,0.00558826893923073,0.99441173106088,CELSR2,rs629301,finn-b-RX_STATIN,Statin medication
751,0,0.909486786854232,0,0.0365300444437369,0.0539831687020858,CELSR2,rs12740374,finn-b-Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS,Presence of cardiac and vascular implants and grafts
543,0,1.38722600814795e-19,0,0.00289105512479344,0.997108944875299,CELSR2,rs12740374,ieu-a-7,Coronary heart disease
538,0,3.24881723319093e-12,0,0.00194876573925654,0.998051234257588,CELSR2,rs12740374,ieu-a-798,Myocardial infarction
178,0,1.37067304109719e-06,0,0.00774044924133172,0.992258180085516,CELSR2,rs12740374,ieu-a-8,Coronary heart disease
118,0,3.92877340858016e-12,0,0.999984813385975,1.51866099984656e-05,CELSR2,rs12740374,ieu-a-9,Coronary heart disease
615,0,0.000652872641290933,0,0.016640348885399,0.982706778473263,CELSR2,rs12740374,met-c-847,Average number of methylene groups per double bond
615,0,0.0002234798613195,0,0.00630978253845954,0.9934667376002,CELSR2,rs12740374,met-c-893,"18:2, linoleic acid (LA)"
615,0,0.562011793413141,0,0.173783732510418,0.264204474076554,CELSR2,rs12740374,met-c-918,Phosphatidylcholine and other cholines
613,0,3.3911308356898e-06,0,0.00485699198041103,0.995139616888849,CELSR2,rs12740374,met-c-935,Sphingomyelins
615,0,0.602674904689332,0,0.0904981667653126,0.306826928545372,CELSR2,rs12740374,met-c-937,Total phosphoglycerides
778,0,2.36457191284479e-07,0,0.0085152360508725,0.991484527492021,CELSR2,rs12740374,met-d-Cholines,Total cholines
778,0,3.46476495215024e-16,0,0.00674066225494217,0.993259337745046,CELSR2,rs12740374,met-d-DHA,Docosahexaenoic acid
778,0,0.97603649740201,0,0.0173517261028882,0.00661177649504857,CELSR2,rs12740374,met-d-GlycA,Glycoprotein acetyls
778,0,3.88092571614628e-23,0,0.0131129916312115,0.986887008368888,CELSR2,rs12740374,met-d-LA,Linoleic acid
778,0,0.0341663119837739,0,0.0106720629136639,0.955161625102544,CELSR2,rs12740374,met-d-Phosphatidylc,Phosphatidylcholines
778,0,0.0209663409307629,0,0.0101255778262211,0.96890808124305,CELSR2,rs12740374,met-d-Phosphoglyc,Phosphoglycerides
778,0,4.89750376946767e-59,0,0.000662397052784127,0.999337602947301,CELSR2,rs12740374,met-d-Sphingomyelins,Sphingomyelins
778,0,4.10441146742904e-07,0,0.00510886186308004,0.994890727695849,CELSR2,rs12740374,met-d-Unsaturation,Degree of unsaturation
653,0,3.99432345966907e-15,0,0.00563520500924543,0.994364794990764,CELSR2,rs12740374,prot-a-1112,Four-jointed box protein 1
653,0,4.72689114784906e-201,0,0.00674067362288639,0.993259326377112,CELSR2,rs12740374,prot-a-1277,Granulins
653,0,2.48568596007059e-11,0,0.0024893449367109,0.997510655038417,CELSR2,rs12740374,prot-a-1332,Hemojuvelin
653,0,0.000471691036699042,0,0.0111892228030473,0.988339086160339,CELSR2,rs12740374,prot-a-1779,Low-density lipoprotein receptor-related protein 1B
653,0,1.60093610449579e-11,0,0.00476336378843563,0.995236636195641,CELSR2,rs12740374,prot-a-2033,Neogenin
653,0,4.51059435311585e-43,0,0.00455986800365577,0.9954401319964,CELSR2,rs12740374,prot-a-2284,Group XIIB secretory phospholipase A2-like protein
653,0,7.47044665205621e-05,0,0.0142745169387843,0.985650778594663,CELSR2,rs12740374,prot-a-2760,Sodium-coupled monocarboxylate transporter 1
653,0,6.24898106531229e-107,0,0.0153401420068715,0.984659857993171,CELSR2,rs629301,prot-a-303,Complement C1q tumor necrosis factor-related protein 1
653,0,9.83660950414247e-20,0,0.0039450596333323,0.996054940366662,CELSR2,rs12740374,prot-a-326,Carbonic anhydrase-related protein 10
972,0,0.951748833690971,0,0.0419502901489474,0.00630087616013159,CELSR2,rs12740374,ubm-b-1409,wg_rh_intensity-contrast_inferiorparietal
972,0,0.95338592663165,0,0.0399018793134505,0.00671219405480268,CELSR2,rs12740374,ubm-b-1432,wg_rh_intensity-contrast_supramarginal
972,0,0.760833756230726,0,0.229355910269277,0.0098103335001073,CELSR2,rs12740374,ubm-b-1695,IDP_dMRI_TBSS_L1_Uncinate_fasciculus_L
972,0,0.946566159737942,0,0.0370779410232023,0.0163558992387489,CELSR2,rs12740374,ubm-b-3916,rfMRI connectivity ICA-features 3
783,0,0.98428160574927,0,0.00697371146698335,0.00874468278385192,CELSR2,rs12740374,ukb-a-117,Treatment/medication code: ramipril
783,0,9.95370013299117e-32,0,0.000990871360291671,0.99900912863964,CELSR2,rs12740374,ukb-a-121,Treatment/medication code: simvastatin
783,0,5.42670804808386e-06,0,0.00544786231986705,0.994546710972152,CELSR2,rs12740374,ukb-a-132,Treatment/medication code: aspirin
783,0,5.6225312612627e-24,0,0.00738085134316532,0.992619148656938,CELSR2,rs12740374,ukb-a-176,Treatment/medication code: atorvastatin
783,0,0.985370487829423,0,0.00212381783503856,0.0125056943355374,CELSR2,rs12740374,ukb-a-180,Treatment/medication code: clopidogrel
783,0,1.65616154754272e-07,0,0.00447399524405224,0.995525839139894,CELSR2,rs12740374,ukb-a-191,Treatment/medication code: ezetimibe
783,0,7.74125332526745e-07,0,0.0437508571210097,0.956248368753605,CELSR2,rs12740374,ukb-a-201,Illnesses of father: Heart disease
783,0,0.984691331567734,0,0.00754646277031859,0.00776220566202276,CELSR2,rs12740374,ukb-a-202,Illnesses of father: None of the above (group 1)
783,0,0.990632265306212,0,0.00457064113319446,0.00479709356049252,CELSR2,rs12740374,ukb-a-209,Illnesses of mother: Heart disease
783,0,0.515508741852716,0,0.00476202994770989,0.479729228199632,CELSR2,rs12740374,ukb-a-217,Illnesses of siblings: Heart disease
783,0,0.986574806693529,0,0.00722795159779104,0.00619724170877134,CELSR2,rs12740374,ukb-a-366,Non-accidental death in close genetic family
783,0,0.000296886425733392,0,0.0107123799383482,0.988990733635887,CELSR2,rs12740374,ukb-a-434,Vascular/heart problems diagnosed by doctor: Heart attack
783,0,0.970091229215048,0,0.0283275104156481,0.00158126036930613,CELSR2,rs12740374,ukb-a-435,Vascular/heart problems diagnosed by doctor: None of the above
783,0,1.48154110019857e-07,0,0.00514922185097288,0.994850629994959,CELSR2,rs12740374,ukb-a-436,Vascular/heart problems diagnosed by doctor: Angina
783,0,1.51299957307665e-05,0,0.00738258394611124,0.992602286058133,CELSR2,rs12740374,ukb-a-452,Medication for pain relief  constipation  heartburn: Aspirin
783,0,0.835041100669081,0,0.028829562152472,0.136129337178442,CELSR2,rs12740374,ukb-a-453,Medication for pain relief  constipation  heartburn: None of the above
783,0,0.000185996618430807,0,0.0121089323922711,0.987705070989357,CELSR2,rs12740374,ukb-a-532,Diagnoses - main ICD10: I20 Angina pectoris
783,0,0.0187848627550154,0,0.00659193069413559,0.974623206550897,CELSR2,rs12740374,ukb-a-533,Diagnoses - main ICD10: I21 Acute myocardial infarction
783,0,1.45852642118643e-10,0,0.0268334055965602,0.973166594257624,CELSR2,rs12740374,ukb-a-534,Diagnoses - main ICD10: I25 Chronic ischaemic heart disease
783,0,1.83693730828725e-08,0,0.00441862560511178,0.995581356025601,CELSR2,rs12740374,ukb-a-62,Non-cancer illness code  self-reported: angina
783,0,0.000278408471916383,0,0.0108434584359789,0.988878133092092,CELSR2,rs12740374,ukb-a-63,Non-cancer illness code  self-reported: heart attack/myocardial infarction
458,0,6.24966508991275e-37,0,0.00289272031081271,0.997107279689261,CELSR2,rs12740374,ukb-b-10008,Treatment/medication code: atorvastatin
320,0,2.81464294891385e-09,0,0.00463942869941219,0.995360568485982,CELSR2,rs12740374,ukb-b-11064,Diagnoses - secondary ICD10: Z95.1 Presence of aortocoronary bypass graft
669,0,0.412642342438122,0,0.0833119137740381,0.504045743787756,CELSR2,rs12740374,ukb-b-11085,"Medication for pain relief, constipation, heartburn: None of the above"
393,0,0.0856222685511488,0,0.0267146237415525,0.887663107707388,CELSR2,rs12740374,ukb-b-11247,Main speciality of consultant (recoded): Cardiothoracic surgery
582,0,8.87549842057251e-47,0,0.000717310751251869,0.999282689248769,CELSR2,rs12740374,ukb-b-11268,Treatment/medication code: simvastatin
439,0,3.98958407659579e-09,0,0.00628649773770776,0.993713498272703,CELSR2,rs12740374,ukb-b-11590,Vascular/heart problems diagnosed by doctor: Heart attack
486,0,0.986552249786901,0,0.00166393468974972,0.0117838155233429,CELSR2,rs12740374,ukb-b-11895,Treatment/medication code: ramipril
324,0,1.8702335532047e-11,0,0.00398420678629508,0.996015793194994,CELSR2,rs12740374,ukb-b-12465,Operation code: coronary artery bypass grafts (cabg)
618,0,0.504111203887285,0,0.00451489262170302,0.491373903491046,CELSR2,rs12740374,ukb-b-12477,Illnesses of mother: Heart disease
584,0,0.944453227520657,0,0.00482110693287014,0.0507256655464389,CELSR2,rs12740374,ukb-b-12493,Diagnoses - secondary ICD10: I10 Essential (primary) hypertension
685,0,0.952480916346115,0,0.0050970826794407,0.0424220009744984,CELSR2,rs12740374,ukb-b-13352,Vascular/heart problems diagnosed by doctor: None of the above
393,0,0.962304339620994,0,0.00028680328974082,0.037408857089347,CELSR2,rs12740374,ukb-b-13566,Operative procedures - main OPCS: K63.6 Coronary arteriography NEC
307,0,5.91001292366042e-06,0,0.00247916228259534,0.997514927704548,CELSR2,rs12740374,ukb-b-13664,Treatment/medication code: rosuvastatin
367,0,0.0382565448370896,0,0.0116490682894766,0.950094386873492,CELSR2,rs12740374,ukb-b-14206,"Diagnoses - main ICD10: I20.9 Angina pectoris, unspecified"
553,0,0.000290212216775526,0,0.00238801610455843,0.997321771678577,CELSR2,rs12740374,ukb-b-14371,Illnesses of siblings: Heart disease
643,0,0.97397650340842,0,0.00264727132221359,0.023376225269394,CELSR2,rs12740374,ukb-b-15169,Illnesses of father: None of the above (group 1)
281,0,0.0084892495792168,0,0.0134455779395778,0.978065172481123,CELSR2,rs12740374,ukb-b-15491,Operative procedures - main OPCS: K45.3 Anastomosis of mammary artery to left anterior descending coronary artery
436,0,1.06799043686525e-07,0,0.00992602614962455,0.990073867051254,CELSR2,rs12740374,ukb-b-15686,"Diagnoses - secondary ICD10: I20.9 Angina pectoris, unspecified"
351,0,0.000155146401440049,0,0.011804179809365,0.988040673789099,CELSR2,rs12740374,ukb-b-15748,Diagnoses - secondary ICD10: Z95.5 Presence of coronary angioplasty implant and graft
616,0,0.974188954271493,0,0.00376692426067608,0.0220441214678857,CELSR2,rs12740374,ukb-b-15784,Main speciality of consultant (recoded): General medicine
376,0,0.00854507844464894,0,0.00491623434483096,0.986538687210546,CELSR2,rs12740374,ukb-b-15797,Operative procedures - main OPCS: K63.4 Coronary arteriography using two catheters
438,0,2.13673419408056e-09,0,0.00568981210315285,0.994310185760208,CELSR2,rs12740374,ukb-b-15829,"Non-cancer illness code, self-reported: heart attack/myocardial infarction"
493,0,1.17765067545113e-08,0,0.0186558491534968,0.981344139070057,CELSR2,rs12740374,ukb-b-16376,Main speciality of consultant (recoded): Cardiology
396,0,0.568860747304114,0,0.00508192713506202,0.426057325560884,CELSR2,rs12740374,ukb-b-16606,Diagnoses - secondary ICD10: I25.8 Other forms of chronic ischaemic heart disease
318,0,0.000314662305866643,0,0.0173593046429144,0.982326033051162,CELSR2,rs12740374,ukb-b-16662,Diagnoses - secondary ICD10: I25.2 Old myocardial infarction
447,0,8.3776655037117e-14,0,0.0105816666993882,0.989418333300488,CELSR2,rs12740374,ukb-b-1668,Diagnoses - main ICD10: I25.1 Atherosclerotic heart disease
667,0,0.955521983793716,0,0.00296620767680853,0.0415118085295021,CELSR2,rs12740374,ukb-b-17360,Illnesses of siblings: None of the above (group 1)
407,0,0.0139123912296685,0,0.0096081970576521,0.97647941171274,CELSR2,rs12740374,ukb-b-17378,Treatment/medication code: bisoprolol
320,0,4.30723507494941e-05,0,0.00415621592773134,0.995800711721489,CELSR2,rs12740374,ukb-b-18062,Treatment/medication code: lipitor 10mg tablet
638,0,1.00824417120655e-08,0,0.118067998357234,0.881931991560421,CELSR2,rs12740374,ukb-b-18408,Illnesses of father: Heart disease
556,0,0.990758974269634,0,0.00242140849432629,0.00681961723614119,CELSR2,rs12740374,ukb-b-19722,Non-accidental death in close genetic family
505,0,9.97078186333093e-13,0,0.00572333354904469,0.994276666449951,CELSR2,rs12740374,ukb-b-20300,Treatment speciality of consultant (recoded): Cardiology
428,0,0.00620465152889468,0,0.012858735212711,0.980936613258418,CELSR2,rs12740374,ukb-b-2205,Diagnoses - secondary ICD10: Z82.4 Family history of ischaemic heart disease and other diseases of the circulatory system
305,0,5.29423868367924e-10,0,0.00307017948765197,0.996929819982979,CELSR2,rs12740374,ukb-b-6474,Treatment/medication code: ezetimibe
358,0,0.749645301421908,0,0.00339065978495082,0.246964038793229,CELSR2,rs12740374,ukb-b-6951,Treatment speciality of consultant (recoded): Cardiothoracic surgery
604,0,1.17609052141791e-09,0,0.00809247286041291,0.991907525963462,CELSR2,rs12740374,ukb-b-7137,"Medication for pain relief, constipation, heartburn: Aspirin"
396,0,0.000725759736116142,0,0.00511858932323201,0.994155650940617,CELSR2,rs12740374,ukb-b-7436,Diagnoses - secondary ICD10: I25.1 Atherosclerotic heart disease
374,0,1.73711823251586e-07,0,0.0193786574126909,0.980621168875512,CELSR2,rs12740374,ukb-b-7869,Operation code: coronary angioplasty (ptca) +/- stent
396,0,0.000322333610646411,0,0.00257121751722449,0.997106448872243,CELSR2,rs12740374,ukb-b-8184,"Diagnoses - secondary ICD10: I25.9 Chronic ischaemic heart disease, unspecified"
464,0,3.13311008028649e-10,0,0.00373382736881647,0.996266172317916,CELSR2,rs12740374,ukb-b-8468,Vascular/heart problems diagnosed by doctor: Angina
464,0,1.56403225280459e-11,0,0.00296188523458129,0.997038114749835,CELSR2,rs12740374,ukb-b-8650,"Non-cancer illness code, self-reported: angina"
598,0,5.23181718868352e-10,0,0.00405710505465964,0.995942894422138,CELSR2,rs12740374,ukb-b-8755,Treatment/medication code: aspirin
409,0,0.00644020175452784,0,0.0114270025930713,0.982132795652405,CELSR2,rs12740374,ukb-b-9592,Operative procedures - main OPCS: K63.3 Angiocardiography of left side of heart NEC
861,0,0.0099120496145543,0,0.00816105255749985,0.981926897827833,CELSR2,rs12740374,ukb-d-1428_1,Spread type: Butter/spreadable butter
861,0,0.984678958429847,0,0.00316460546245101,0.0121564361077573,CELSR2,rs12740374,ukb-d-1538_1,"Major dietary changes in the last 5 years: Yes, because of illness"
861,0,2.2512622307386e-07,0,0.00777822977090318,0.992221545102846,CELSR2,rs12740374,ukb-d-2654_2,Non-butter spread type details: Flora Pro-Active or Benecol
844,0,4.8906081370644e-08,0,0.00771688974415258,0.992283061349784,CELSR2,rs12740374,ukb-d-I9_CHD,Major coronary heart disease event
844,0,4.8906081370644e-08,0,0.00771688974415258,0.992283061349784,CELSR2,rs12740374,ukb-d-I9_CHD_NOREV,Major coronary heart disease event excluding revascularizations
861,0,6.35875010171832e-18,0,0.014003004662033,0.985996995338019,CELSR2,rs12740374,ukb-d-I9_CORATHER,Coronary atherosclerosis
861,0,7.42559791540967e-19,0,0.00824251863205053,0.991757481367864,CELSR2,rs12740374,ukb-d-I9_IHD,"Ischaemic heart disease, wide definition"
786,0,0.000228773919917803,0,0.0089785515054877,0.99079267457461,CELSR2,rs12740374,ukb-d-I9_MI,Myocardial infarction
786,0,0.000228773919910209,0,0.00897855153836175,0.990792674541719,CELSR2,rs12740374,ukb-d-I9_MI_STRICT,"Myocardial infarction, strict"
594,0,0.999357162596389,0,0.000252178211415367,0.000390659192238119,CELSR2,rs12740374,ukb-d-I9_PAD,Peripheral artery disease
698,0,0.968772214520855,0,0.00390686183074778,0.0273209236483984,CELSR2,rs12740374,ukb-d-I9_UAP,Unstable angina pectoris
861,0,7.32255017743553e-05,0,0.00817772501309352,0.991749049485082,CELSR2,rs12740374,ukb-d-IX_CIRCULATORY,Diseases of the circulatory system
389,1.37819344452613e-81,0.939642630436664,1.46251366524937e-83,0.00992087916868518,0.0504364903946425,DLL1,rs2595391,bbj-a-159,Coronary artery disease
591,8.60607378656458e-198,5.86924390822169e-117,1.46630024601791e-81,1,4.15923169133698e-73,DLL1,rs2595391,eqtl-a-ENSG00000138448,ENSG00000138448
700,1.36861950989972e-81,0.933473922366133,2.90398339489478e-83,0.0197600008918009,0.0467660767420655,DLL1,rs2595391,finn-b-DM_COMORB_EXMORE,Diabetes-related co-morbidities/complications (more controls excluded)
700,1.31090069377611e-81,0.894106509223541,5.44334981645357e-83,0.0370578095786542,0.0688356811978031,DLL1,rs2595391,finn-b-DM_PERIPHATHERO,Peripheral atherosclerosis
700,1.34903431105158e-81,0.920115737525966,6.94764702957021e-83,0.0473542511721943,0.0325300113018511,DLL1,rs2595391,finn-b-E4_LIPOPROTNAS,"Disorder of lipoprotein metabolism, unspecified"
700,1.40029704462968e-81,0.95507974661558,3.99819893544062e-83,0.0272522519117629,0.0176680014726585,DLL1,rs2595391,finn-b-E4_METABOLIA,Metabolic disorders
700,1.30867145434555e-81,0.89258604509155,3.67160983990263e-83,0.024959948310925,0.082454006597511,DLL1,rs2595391,finn-b-I9_ANGINA,Angina pectoris
700,1.31738165750459e-81,0.898526883614357,4.02557760379927e-83,0.027382566968808,0.0740905494168306,DLL1,rs2595391,finn-b-I9_ANGINA_EXNONE,Angina pectoris (no controls excluded)
700,1.38813898619766e-81,0.946787280805475,4.7728736970122e-83,0.0325329488947955,0.0206797702997419,DLL1,rs2595391,finn-b-I9_ANGIO,Coronary angiopasty
700,1.38761945449577e-81,0.946432931556433,4.96153587627887e-83,0.0338206622822224,0.0197464061613308,DLL1,rs2595391,finn-b-I9_ANGIO_EXNONE,Coronary angiopasty (no controls excluded)
700,1.39129658865546e-81,0.94894093967869,4.56405030948744e-83,0.0311093884199224,0.0199496719013789,DLL1,rs2595391,finn-b-I9_ATHSCLE,"Atherosclerosis, excluding cerebral, coronary and PAD"
700,1.39105114807097e-81,0.948773535675278,4.59244750604131e-83,0.0313030992552868,0.0199233650694416,DLL1,rs2595391,finn-b-I9_ATHSCLE_EXNONE,"""""""""Atherosclerosis, excluding cerebral, coronary and PAD"""""""" (no controls excluded)"
700,6.83663236678454e-82,0.466296000096127,4.56962696789414e-83,0.0306643343095347,0.503039665594325,DLL1,rs13430921,finn-b-I9_CABG,Coronary artery bypass grafting
700,9.09578008449551e-82,0.620382323285445,5.02374697964337e-83,0.033919024041556,0.345698652672998,DLL1,rs13430921,finn-b-I9_CABG_EXNONE,Coronary artery bypass grafting (no controls excluded)
700,1.34752442291312e-81,0.919085910614439,3.96486281590399e-83,0.0269886237427684,0.0539254656427933,DLL1,rs2595391,finn-b-I9_CHD,Major coronary heart disease event
700,1.36731005327823e-81,0.932580800793779,3.31251297213428e-83,0.0225482928957562,0.0448709063104621,DLL1,rs2595391,finn-b-I9_CORATHER,Coronary atherosclerosis
700,1.38656614210087e-81,0.945714514461225,3.38224834351724e-83,0.0230375495259683,0.0312479360128119,DLL1,rs2595391,finn-b-I9_CORATHER_EXNONE,Coronary atherosclerosis (no controls excluded)
700,1.26592762777416e-81,0.863432400007639,5.47354111792335e-83,0.0372332322047471,0.0993343677876139,DLL1,rs2595391,finn-b-I9_CVD_HARD,Hard cardiovascular diseases
700,1.3199072932044e-81,0.900249506334633,3.27554031886758e-83,0.0222635029425988,0.0774869907227792,DLL1,rs2595391,finn-b-I9_IHD,"Ischaemic heart disease, wide definition"
700,1.29066609505704e-81,0.88030539788677,3.30997863530454e-83,0.022478662288538,0.0972159398246905,DLL1,rs2595391,finn-b-I9_ISCHHEART,Ischemic heart diseases
700,1.30127627320348e-81,0.887542124047493,4.59209798634444e-83,0.0312394202477181,0.0812184557047788,DLL1,rs2595391,finn-b-I9_MI,Myocardial infarction
700,1.19034858530544e-81,0.811883328325097,5.08129076809239e-83,0.0345035899587511,0.15361308171615,DLL1,rs2595391,finn-b-I9_MI_EXNONE,Myocardial infarction (no controls excluded)
700,1.37590148781298e-81,0.938440632570178,4.4439059473688e-83,0.0302786065767929,0.0312807608530209,DLL1,rs2595391,finn-b-I9_MI_STRICT,"Myocardial infarction, strict"
700,1.36394920596339e-81,0.930288517728427,4.80171459489986e-83,0.0327133413402887,0.0369981409312835,DLL1,rs2595391,finn-b-I9_MI_STRICT_EXNONE,"""""""""Myocardial infarction, strict"""""""" (no controls excluded)"
700,1.34491981379855e-81,0.917309423673532,5.7287709792289e-83,0.0390297140065649,0.0436608623199135,DLL1,rs2595391,finn-b-I9_REVACS_EXNONE,Emergency coronary revascularization (for ACS) (no controls excluded)
700,1.33121228904492e-81,0.907960136450057,4.72884307111686e-83,0.0321934691393768,0.0598463944105535,DLL1,rs2595391,finn-b-I9_REVASC,Coronary revascularization (ANGIO or CABG)
700,1.34491986090053e-81,0.917309455799671,5.72876604506446e-83,0.0390296803513148,0.0436608638490103,DLL1,rs2595391,finn-b-I9_REVASC_EXNONE,Coronary revascularization (ANGIO or CABG) (no controls excluded)
700,1.39051706998797e-81,0.94840926499275,4.45544628786419e-83,0.0303673754594834,0.0212233595477668,DLL1,rs2595391,finn-b-I9_UAP,Unstable angina pectoris
700,1.39263105313684e-81,0.949851117989525,4.63946743561251e-83,0.0316252007687218,0.0185236812417494,DLL1,rs2595391,finn-b-I9_UAP_EXNONE,Unstable angina pectoris (no controls excluded)
700,1.30694834234205e-81,0.891410787754544,5.494488882672e-83,0.037404256915878,0.0711849553295745,DLL1,rs2595391,finn-b-RX_STATIN,Statin medication
700,1.39569803143454e-81,0.951942966191788,4.40834236239002e-83,0.0300493163736446,0.0180077174345701,DLL1,rs2595391,finn-b-Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS,Presence of cardiac and vascular implants and grafts
535,1.29704765689833e-81,0.884529540867507,3.55657803189587e-83,0.024162992804605,0.0913074663278998,DLL1,rs2595391,ieu-a-7,Coronary heart disease
504,3.16039678916556e-82,0.215522234153681,2.72673374628746e-83,0.0178282228146656,0.766649543031666,DLL1,rs2595391,ieu-a-798,Myocardial infarction
182,2.56956024382841e-81,0.699258430226778,1.94859395264807e-83,0.00500700449971131,0.295734565273516,DLL1,rs13422838,ieu-a-8,Coronary heart disease
8,3.09951028783251e-57,0.942036146150034,1.026345188563e-60,0.000254228124521437,0.0577096257254308,DLL1,rs13407063,ieu-a-9,Coronary heart disease
595,1.41445365690695e-81,0.964630462689681,2.93910867640679e-83,0.0200288208477785,0.0153407164625473,DLL1,rs2595391,met-c-847,Average number of methylene groups per double bond
595,1.41029927896922e-81,0.961797256035864,2.80878197507629e-83,0.0191362918233437,0.0190664521407885,DLL1,rs2595391,met-c-893,"18:2, linoleic acid (LA)"
595,1.41314387150783e-81,0.963737213985911,3.1010607922122e-83,0.0211335148870829,0.015129271126997,DLL1,rs2595391,met-c-918,Phosphatidylcholine and other cholines
595,1.41240595451384e-81,0.963233968646008,2.62468114452445e-83,0.017880940573299,0.0188850907807028,DLL1,rs2595391,met-c-935,Sphingomyelins
595,1.40379304717102e-81,0.957360129828713,3.9096844828772e-83,0.0266473112069257,0.0159925589643598,DLL1,rs2595391,met-c-937,Total phosphoglycerides
735,1.15328047385254e-81,0.834963195988468,7.52484938056265e-83,0.0543684668825802,0.110668337128966,DLL1,rs2595391,met-d-Cholines,Total cholines
735,1.34010208527404e-81,0.970220120291653,2.00805635636135e-83,0.0145228643787797,0.015257015329557,DLL1,rs2595391,met-d-DHA,Docosahexaenoic acid
